Small Unit Installation Postcode,Jan 2001 - Installations Quantity,Apr 2001 - Installations Quantity,May 2001 - Installations Quantity,Jun 2001 - Installations Quantity,Jul 2001 - Installations Quantity,Aug 2001 - Installations Quantity,Sep 2001 - Installations Quantity,Oct 2001 - Installations Quantity,Nov 2001 - Installations Quantity,Dec 2001 - Installations Quantity,Jan 2002 - Installations Quantity,Feb 2002 - Installations Quantity,Mar 2002 - Installations Quantity,Apr 2002 - Installations Quantity,May 2002 - Installations Quantity,Jun 2002 - Installations Quantity,Jul 2002 - Installations Quantity,Aug 2002 - Installations Quantity,Sep 2002 - Installations Quantity,Oct 2002 - Installations Quantity,Nov 2002 - Installations Quantity,Dec 2002 - Installations Quantity,Installations Quantity Total
4271,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,7
4272,0,1,0,1,1,1,1,3,2,0,0,1,0,0,1,2,1,4,1,0,2,4,26
4273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4275,0,0,1,0,0,1,1,0,0,2,0,0,0,2,0,0,0,0,1,0,2,0,10
4280,0,0,2,2,2,3,6,6,2,1,1,5,5,7,5,6,7,5,5,6,3,4,83
4281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4285,0,0,2,2,1,3,1,2,3,0,2,3,1,2,1,5,2,0,5,3,3,2,43
4287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3
4300,0,1,2,1,3,7,6,1,4,2,1,2,3,7,7,14,12,4,8,6,4,1,96
4301,0,1,0,4,2,5,2,3,0,2,1,0,1,4,5,7,2,3,2,2,3,3,52
4303,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,8
4304,0,2,1,1,0,1,0,1,0,1,1,1,2,0,5,5,3,5,1,0,4,2,36
4305,0,4,4,3,6,8,8,4,4,3,2,4,3,5,12,20,12,12,12,12,11,7,156
4306,0,3,2,5,2,5,8,3,2,8,2,5,6,7,15,14,13,11,6,5,8,8,138
4307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4309,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,2,3,1,2,2,0,14
4310,0,1,0,0,0,1,2,1,1,1,1,0,0,0,4,8,0,1,1,1,0,0,23
4311,0,0,0,1,2,5,0,3,2,0,1,1,1,1,2,1,3,2,1,0,0,0,26
4312,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,1,0,1,1,1,10
4313,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
4318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4321,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4340,0,1,0,0,1,0,0,3,2,0,0,0,0,0,2,4,1,0,2,3,0,0,19
4341,0,0,0,0,1,4,2,3,2,1,2,1,1,1,1,3,4,3,1,2,1,3,36
4342,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,8
4343,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,2,0,0,0,8
4344,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,6
4345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,4
4346,0,0,0,0,0,1,0,1,0,0,0,2,3,0,0,0,0,0,1,0,0,0,8
4347,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4
4350,0,6,4,3,7,5,8,9,7,2,2,8,7,7,7,15,7,7,9,11,11,7,149
4352,0,1,3,0,3,4,1,4,7,0,3,3,5,6,4,3,1,5,9,5,10,4,81
4353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4354,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,4
4355,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,5
4356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3
4357,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,5
4358,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,1,1,0,0,0,0,0,8
4359,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,2,0,0,7
4360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4361,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3
4362,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4
4363,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4365,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4370,0,2,1,3,1,3,2,4,5,1,2,2,1,3,0,2,2,3,4,2,4,2,49
4371,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
4372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
4374,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4377,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3
4378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4380,0,0,0,0,0,0,1,1,0,2,0,0,2,2,0,1,0,1,1,0,1,0,12
4381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
4388,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4390,0,0,0,1,2,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,10
4400,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
4401,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,8
4402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4405,0,0,0,1,0,0,0,1,0,1,2,0,0,0,1,1,1,1,2,0,1,0,12
4406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4408,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4410,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4411,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4413,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,4
4415,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4420,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4422,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4426,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4427,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
4428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4455,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,1,7
4456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4470,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4472,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4
4477,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4486,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4487,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,4
4488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4492,0,0,0,0,1,0,0,1,0,8,0,0,9,6,50,1,38,0,2,0,0,0,116
4493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4494,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4497,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
4498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4500,0,2,3,3,2,5,4,6,6,4,6,6,9,7,9,14,7,9,12,9,10,2,135
4501,0,1,0,0,2,0,1,0,1,0,0,0,3,2,0,1,2,0,0,0,0,1,14
4502,0,1,3,0,3,3,0,1,0,0,1,1,2,5,3,4,1,1,0,2,0,1,32
4503,0,2,1,2,2,4,6,2,2,3,5,4,4,5,2,12,5,4,6,8,6,3,88
4504,0,0,2,1,4,5,2,3,2,3,2,2,3,2,5,11,8,8,5,8,5,7,88
4505,0,3,1,3,2,1,1,0,3,4,5,6,1,1,6,10,5,2,11,5,4,4,78
4506,0,1,2,3,1,5,8,2,2,4,4,2,6,1,5,10,5,2,3,4,4,6,80
4507,0,5,1,3,4,3,7,5,3,0,3,2,5,4,2,9,2,3,9,6,7,3,86
4508,0,0,2,5,4,4,1,6,2,2,1,5,3,3,6,8,2,2,2,2,3,9,72
4509,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,3,0,2,5,4,2,23
4510,0,2,5,5,3,5,7,5,3,11,9,17,8,14,8,17,15,13,14,12,8,6,187
4511,0,0,0,0,1,1,1,0,3,1,0,2,1,1,3,1,2,1,4,5,0,0,27
4512,0,0,0,1,0,2,1,4,0,1,2,0,3,0,1,1,0,0,0,1,4,3,24
4513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4514,0,0,0,1,0,2,0,0,0,0,3,2,0,0,2,5,2,0,0,0,2,0,19
4515,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,1,0,1,0,1,10
4516,0,1,1,0,1,2,2,0,1,0,0,2,0,0,2,0,2,1,1,2,2,3,23
4517,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
4518,0,0,1,0,2,2,0,1,0,1,2,1,0,0,0,0,1,3,1,0,1,2,18
4519,0,1,0,0,1,1,2,2,0,0,0,1,2,4,1,5,5,1,2,0,2,4,34
4520,0,2,4,1,6,5,5,3,8,4,4,5,1,3,7,5,5,3,5,3,5,7,91
4521,0,0,0,0,2,1,2,1,0,0,1,1,0,0,0,3,0,1,1,2,1,1,17
4537,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4550,0,0,0,0,0,2,2,0,2,0,0,0,0,0,1,3,0,1,2,4,2,0,19
4551,0,1,7,6,10,9,3,4,3,7,4,7,10,6,9,14,11,10,11,13,11,6,162
4552,0,1,0,2,2,6,2,2,2,3,2,1,5,2,0,12,1,1,1,1,2,5,53
4553,0,0,1,0,1,0,0,1,2,2,1,2,1,1,0,1,3,4,3,2,1,1,27
4554,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,7
4555,0,0,2,0,0,1,1,3,3,1,0,4,2,1,2,7,3,1,2,5,4,2,44
4556,0,3,5,8,6,9,2,9,8,11,7,10,6,9,9,16,13,13,6,8,5,4,167
4557,0,1,3,3,4,2,5,8,4,3,1,3,1,0,1,4,4,1,1,1,1,1,52
4558,0,1,0,2,2,3,0,3,3,5,1,2,4,4,1,4,2,2,2,3,1,2,47
4559,0,1,0,2,1,1,1,1,1,2,4,2,0,3,0,2,3,5,2,0,2,2,35
4560,0,2,2,4,5,6,6,9,7,5,8,8,7,9,10,19,12,6,13,6,8,5,157
4561,0,0,2,1,2,3,1,3,2,1,0,1,1,2,0,6,2,2,2,1,6,2,40
4562,0,4,0,2,1,2,2,1,5,1,5,1,3,5,4,5,2,4,5,3,8,4,67
4563,0,1,0,4,1,1,3,1,4,4,0,2,2,0,2,1,1,3,1,4,5,2,42
4564,0,1,1,2,2,1,1,4,2,1,5,2,2,4,1,1,1,2,3,5,0,4,45
4565,0,1,3,2,2,1,6,7,3,0,4,1,3,4,6,5,6,6,6,2,4,0,72
4566,0,0,1,0,0,1,0,1,0,1,0,0,2,2,1,2,4,3,1,1,2,1,23
4567,0,1,1,1,1,1,0,0,7,3,1,1,0,2,3,1,1,1,2,4,1,1,33
4568,0,0,1,1,0,1,2,3,0,1,0,0,0,1,1,2,0,3,2,0,0,2,20
4569,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,5
4570,0,2,5,4,9,4,5,4,6,4,3,1,10,5,5,12,6,5,6,5,4,4,109
4571,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,4,0,0,0,1,0,10
4572,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5
4573,0,1,2,4,4,3,8,2,6,4,5,7,5,6,8,12,9,7,3,9,8,4,117
4574,0,1,0,0,0,1,0,0,2,0,0,1,1,1,2,0,1,2,0,0,1,0,13
4575,0,0,2,4,5,5,3,3,2,6,4,6,3,5,12,11,4,7,7,7,3,5,104
4580,0,1,0,1,0,0,2,0,1,1,1,2,2,1,1,5,1,3,0,1,3,1,27
4581,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,1,1,1,1,0,2,11
4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4605,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0,6
4606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3
4608,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
4610,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,3,0,0,1,0,0,1,10
4611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4614,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3
4615,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,1,0,6
4620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4621,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,5
4625,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4626,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3
4627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3
4634,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4647,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4650,0,4,3,3,1,2,5,2,3,3,2,4,4,0,3,4,2,2,3,5,1,1,57
4651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4655,0,4,5,4,11,4,3,10,8,8,8,11,5,8,12,21,11,10,7,13,18,13,194
4656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4659,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,2,1,2,2,2,16
4660,0,0,1,1,1,0,0,0,3,0,1,0,0,3,0,3,0,0,1,0,2,1,17
4662,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3
4665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4670,0,0,9,1,3,7,5,2,4,6,6,3,6,7,6,9,7,7,5,3,7,2,105
4671,0,0,0,2,0,1,0,0,1,1,3,1,0,0,1,0,0,1,0,0,0,1,12
4673,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
4674,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,1,0,0,0,1,0,2,9
4676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4677,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,1,0,1,9
4678,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,4
4680,0,2,5,2,3,6,6,4,8,5,1,2,4,2,5,21,5,7,3,3,5,7,106
4694,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
4695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
4697,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700,0,0,2,1,0,3,3,5,6,2,0,2,0,4,7,10,4,7,1,1,3,1,62
4701,0,2,8,1,0,0,3,8,6,1,5,4,3,3,4,18,8,6,4,4,3,1,92
4702,0,4,4,2,5,6,2,3,8,2,0,2,4,5,4,0,8,4,6,3,2,2,76
4703,0,0,2,1,5,3,3,5,1,1,3,2,2,3,4,7,5,4,1,2,8,3,65
4704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4705,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,5
4706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4707,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4709,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4710,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4
4711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
4715,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,7
4716,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4717,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0,3,1,0,10
4718,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4
4719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4720,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,7,0,5,1,2,1,9,29
4721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3
4722,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3
4723,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
4726,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4727,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4730,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4,0,1,2,3,2,0,15
4731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4737,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,8
4738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4739,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4740,0,0,2,2,1,2,4,1,0,3,4,4,6,3,2,10,1,7,4,2,2,2,62
4741,0,2,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,2,0,1,1,11
4742,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4744,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4745,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3
4746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4750,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,4
4751,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3
4753,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
4756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4757,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
4760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3
4799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4800,0,0,0,0,1,0,2,0,0,2,1,0,0,0,1,0,1,3,0,0,1,1,13
4802,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,7
4803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4804,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4805,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,1,7
4806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
