Small Unit Installation Postcode,Previous Years (2001-2018) - Installations Quantity,Previous Years (2001-2018) - SGU Rated Output In kW,Jan 2019 - Installations Quantity,Jan 2019 - SGU Rated Output In kW,Feb 2019 - Installations Quantity,Feb 2019 - SGU Rated Output In kW,Mar 2019 - Installations Quantity,Mar 2019 - SGU Rated Output In kW,Apr 2019 - Installations Quantity,Apr 2019 - SGU Rated Output In kW,May 2019 - Installations Quantity,May 2019 - SGU Rated Output In kW,Jun 2019 - Installations Quantity,Jun 2019 - SGU Rated Output In kW,Jul 2019 - Installations Quantity,Jul 2019 - SGU Rated Output In kW,Aug 2019 - Installations Quantity,Aug 2019 - SGU Rated Output In kW,Sep 2019 - Installations Quantity,Sep 2019 - SGU Rated Output In kW,Oct 2019 - Installations Quantity,Oct 2019 - SGU Rated Output In kW,Nov 2019 - Installations Quantity,Nov 2019 - SGU Rated Output In kW,Dec 2019 - Installations Quantity,Dec 2019 - SGU Rated Output In kW,Jan 2020 - Installations Quantity,Jan 2020 - SGU Rated Output In kW,Feb 2020 - Installations Quantity,Feb 2020 - SGU Rated Output In kW,Mar 2020 - Installations Quantity,Mar 2020 - SGU Rated Output In kW,Apr 2020 - Installations Quantity,Apr 2020 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
5523,337,"1,349.531",2,8.315,1,7.080,6,32.205,4,24.305,1,5.015,4,35.825,6,34.330,2,45.300,2,13.200,4,24.400,3,22.290,1,5.775,2,10.500,2,20.930,0,0.000,2,11.600,379,"1,650.601"
5540,"2,550","10,940.447",16,105.900,33,271.575,52,282.535,16,83.975,27,176.955,13,137.535,16,141.520,23,254.190,16,94.925,40,296.545,21,144.310,6,157.755,14,104.250,24,161.390,24,221.800,7,40.690,"2,898","13,616.297"
5550,143,"1,132.675",0,0.000,2,17.400,1,6.600,0,0.000,3,25.185,3,298.935,5,311.520,5,35.660,0,0.000,1,13.230,2,26.400,0,0.000,1,13.000,2,19.785,1,11.550,4,24.090,173,"1,936.030"
5552,59,303.039,0,0.000,0,0.000,0,0.000,1,12.390,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,2,11.880,0,0.000,1,6.600,0,0.000,1,13.120,0,0.000,65,353.629
5554,905,"4,491.102",1,5.500,7,47.250,4,29.910,6,116.575,2,12.900,3,17.120,9,55.210,3,27.405,6,39.750,6,45.195,7,52.845,5,35.660,9,62.715,5,33.560,17,159.965,5,43.080,"1,000","5,275.742"
5555,138,487.294,1,6.600,0,0.000,2,13.200,1,6.000,3,26.100,2,12.980,0,0.000,0,0.000,0,0.000,3,16.125,1,6.600,0,0.000,0,0.000,1,5.500,1,6.400,0,0.000,153,586.799
5556,"1,046","3,808.893",7,57.450,8,140.525,0,0.000,3,23.340,9,47.370,8,46.840,6,37.755,13,84.044,11,71.890,9,61.385,13,104.930,6,42.000,7,46.200,7,49.200,12,116.160,6,44.840,"1,171","4,782.822"
5558,"1,399","5,045.771",7,41.165,11,120.995,11,67.350,9,53.835,15,101.005,12,72.870,10,73.395,16,161.595,12,62.265,11,68.810,16,94.725,16,122.295,13,84.975,11,117.715,8,48.030,5,37.290,"1,582","6,374.086"
5560,105,484.586,0,0.000,1,4.560,0,0.000,0,0.000,1,10.200,0,0.000,1,6.555,0,0.000,0,0.000,0,0.000,0,0.000,3,18.180,0,0.000,3,19.400,2,43.560,0,0.000,116,587.041
5570,191,609.588,0,0.000,1,6.380,0,0.000,2,29.400,0,0.000,4,25.410,1,7.800,0,0.000,2,12.650,2,2.750,2,13.270,0,0.000,1,6.600,1,6.600,1,6.600,1,3.900,209,730.948
5571,541,"1,828.006",2,40.090,4,21.780,5,32.400,2,12.090,1,6.600,2,13.200,1,6.600,2,13.040,3,18.195,1,6.615,6,36.495,7,42.915,0,0.000,2,20.460,3,19.800,3,16.500,585,"2,134.786"
5572,38,149.260,0,0.000,0,0.000,1,6.820,0,0.000,0,0.000,0,0.000,0,0.000,1,5.120,0,0.000,1,6.615,1,6.600,1,6.400,0,0.000,0,0.000,1,6.600,0,0.000,44,187.415
5573,551,"2,177.786",2,19.310,6,53.340,4,18.880,2,4.920,2,106.215,4,20.525,5,62.325,2,12.615,6,40.265,2,25.830,9,65.685,3,29.300,2,11.880,5,44.880,8,84.820,1,6.600,614,"2,785.176"
5575,863,"2,902.258",5,24.795,1,3.780,11,64.680,5,28.005,5,45.960,6,53.185,5,39.505,4,36.060,6,42.915,7,45.300,3,25.245,14,87.055,0,0.000,5,27.130,3,16.365,0,0.000,943,"3,442.238"
5576,260,972.627,1,6.160,2,12.810,2,13.200,2,8.435,1,5.400,0,0.000,1,1.280,1,6.615,0,0.000,4,36.540,3,26.820,5,44.700,2,17.490,3,19.800,0,0.000,0,0.000,287,"1,171.877"
5577,124,435.089,1,6.600,0,0.000,1,6.600,2,10.545,0,0.000,1,7.800,2,15.130,2,10.470,0,0.000,0,0.000,2,11.920,2,9.810,1,6.600,4,25.935,0,0.000,2,11.740,144,558.239
5580,88,346.557,1,4.130,0,0.000,0,0.000,3,14.615,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,4,26.280,0,0.000,1,5.610,0,0.000,0,0.000,0,0.000,1,6.600,98,403.792
5581,234,848.236,2,10.200,1,6.600,2,7.680,4,24.400,0,0.000,0,0.000,3,15.300,0,0.000,0,0.000,4,23.410,2,10.770,2,7.700,1,6.600,1,6.500,4,26.445,0,0.000,260,993.841
5582,228,728.110,3,18.330,0,0.000,2,32.340,1,6.600,1,6.200,2,13.200,1,6.600,1,6.600,2,12.600,2,8.815,1,6.600,3,18.480,2,13.110,0,0.000,0,0.000,2,14.520,251,892.105
5583,317,"1,073.577",2,13.155,2,12.965,1,6.600,3,52.200,1,6.500,3,26.445,3,18.765,0,0.000,2,9.750,2,12.000,0,0.000,2,12.200,1,6.300,3,19.710,0,0.000,1,6.600,343,"1,276.767"
5600,"1,443","6,212.817",7,34.165,4,34.650,5,32.310,4,23.190,4,43.450,5,30.810,4,28.460,2,15.570,5,32.400,10,117.155,14,123.025,12,85.870,3,33.990,11,68.690,9,59.160,5,45.870,"1,547","7,021.582"
5601,62,277.475,0,0.000,1,15.840,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,1,6.600,0,0.000,0,0.000,0,0.000,66,313.115
5602,306,"1,402.215",3,28.050,0,0.000,2,13.200,2,13.200,1,6.600,1,11.220,2,17.400,3,22.500,3,18.430,3,19.665,7,41.850,2,13.200,3,22.550,3,20.580,4,25.740,2,12.555,347,"1,688.955"
5603,98,377.173,1,6.600,1,6.600,2,19.000,1,7.700,0,0.000,0,0.000,0,0.000,0,0.000,4,28.815,0,0.000,0,0.000,0,0.000,2,16.500,1,6.600,1,6.600,2,9.240,113,484.828
5604,49,155.334,0,0.000,0,0.000,1,6.600,1,6.200,0,0.000,0,0.000,2,13.200,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,2,13.200,1,6.600,1,6.600,1,1.650,59,215.984
5605,413,"1,643.619",4,24.200,1,6.050,2,12.800,1,6.600,1,6.510,1,6.100,2,13.200,5,33.000,2,13.215,3,18.105,4,27.710,2,26.000,4,31.155,4,26.400,1,6.600,2,17.775,452,"1,919.039"
5606,"1,905","9,052.880",11,57.740,9,68.050,9,73.345,8,62.890,12,98.820,13,77.630,7,54.101,22,130.690,17,219.095,31,318.135,17,218.645,19,159.330,15,94.760,24,156.355,32,309.025,7,44.550,"2,158","11,196.041"
5607,855,"3,850.428",3,19.800,8,48.855,11,73.355,10,59.765,6,35.805,5,29.310,7,36.470,12,80.610,18,112.265,17,109.390,13,81.180,8,62.260,7,40.260,8,53.910,15,101.180,4,56.760,"1,007","4,851.603"
5608,"1,741","7,188.345",10,61.775,6,37.345,9,67.020,9,63.105,8,45.295,6,63.350,13,100.460,11,66.790,16,125.125,29,222.420,11,73.175,11,86.460,7,93.720,19,126.290,12,79.340,4,25.740,"1,922","8,525.755"
5609,256,"1,138.770",0,0.000,0,0.000,3,22.755,0,0.000,2,13.200,1,13.020,0,0.000,3,19.800,0,0.000,8,59.430,2,17.100,5,44.970,1,10.560,2,13.215,0,0.000,1,6.600,284,"1,359.420"
5611,6,34.920,0,0.000,0,0.000,2,13.200,0,0.000,0,0.000,2,9.600,0,0.000,0,0.000,0,0.000,1,8.820,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,11,66.540
5630,19,75.710,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,19,75.710
5631,223,"1,214.519",1,6.600,1,6.405,2,9.455,0,0.000,3,25.815,1,5.580,1,6.600,1,37.200,1,4.960,1,6.300,0,0.000,0,0.000,0,0.000,2,14.880,4,36.290,0,0.000,241,"1,374.604"
5632,36,159.765,0,0.000,0,0.000,0,0.000,0,0.000,1,13.020,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,4.620,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,38,177.405
5633,39,193.155,1,7.320,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.300,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.615,0,0.000,1,6.600,1,6.600,44,226.590
5640,227,"1,106.233",0,0.000,1,6.200,3,53.550,0,0.000,2,11.550,2,11.445,1,13.200,0,0.000,0,0.000,1,2.520,4,39.600,2,13.200,0,0.000,1,6.600,3,26.400,0,0.000,247,"1,290.498"
5641,162,631.917,2,13.200,4,24.885,1,20.160,0,0.000,1,12.540,3,43.800,3,19.800,5,81.170,0,0.000,3,18.390,7,70.965,2,121.060,4,26.400,5,47.325,4,59.400,4,29.700,210,"1,220.712"
5642,40,203.880,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,3.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,3,19.800,1,9.900,0,0.000,45,237.180
5650,20,83.260,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.300,0,0.000,0,0.000,2,13.200,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,24,109.360
5651,24,131.790,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.555,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,26,144.945
5652,111,685.135,0,0.000,2,13.200,0,0.000,2,13.200,3,51.000,1,6.600,2,13.200,3,45.470,1,6.600,2,13.200,2,8.175,3,19.800,2,13.200,3,31.680,1,6.000,0,0.000,138,926.460
5653,11,48.495,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,11,48.495
5654,50,209.320,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,3,19.800,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,55,242.320
5655,16,65.080,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,17,71.680
5660,4,19.915,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,4,19.915
5661,24,170.190,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,25,176.790
5670,93,522.320,0,0.000,1,9.900,3,19.755,2,12.100,1,32.490,0,0.000,4,25.015,2,13.200,0,0.000,0,0.000,0,0.000,1,6.600,2,13.200,2,10.065,0,0.000,0,0.000,111,664.645
5671,34,165.115,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.615,1,13.200,0,0.000,1,6.600,0,0.000,2,13.200,39,204.730
5680,517,"2,804.444",4,23.460,2,18.975,6,27.860,2,12.600,5,42.795,5,63.305,2,45.690,2,12.240,3,21.345,4,26.820,5,58.940,6,42.305,3,17.545,1,6.600,4,27.420,2,10.560,573,"3,262.904"
5690,506,"2,936.229",1,5.670,2,11.150,4,26.355,4,26.220,2,12.855,3,41.700,8,66.275,4,29.095,2,12.900,6,46.000,2,11.515,5,120.630,1,6.300,5,41.700,7,44.700,0,0.000,562,"3,439.294"
5700,"1,765","8,048.149",7,43.425,8,62.255,17,155.460,13,104.070,11,104.865,4,37.780,13,174.450,10,72.740,13,85.005,16,163.735,14,114.250,12,262.995,2,31.680,18,151.490,15,125.270,2,17.010,"1,940","9,754.629"
5701,8,85.230,0,0.000,0,0.000,1,36.300,0,0.000,1,12.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,10,134.130
5710,527,"2,185.762",0,0.000,4,56.560,7,101.840,1,9.300,8,60.040,0,0.000,8,108.650,4,93.440,5,37.395,9,67.375,5,50.800,7,52.240,0,0.000,1,6.600,1,6.600,1,7.480,588,"2,844.082"
5713,2,32.280,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,3,38.880
5717,6,92.800,0,0.000,2,20.900,0,0.000,0,0.000,0,0.000,1,18.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,9,132.300
5719,1,15.680,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,50.400,1,22.050,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,3,88.130
5720,7,76.480,1,12.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,15.960,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,10,104.440
5722,18,188.390,1,1.040,1,3.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,20,192.430
5723,24,328.136,0,0.000,5,306.255,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,26.200,0,0.000,0,0.000,0,0.000,1,17.010,0,0.000,1,3.850,0,0.000,0,0.000,33,681.451
5724,4,16.160,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,4,16.160
5725,233,"1,741.135",1,7.975,2,11.550,0,0.000,1,6.200,3,20.880,1,8.100,1,8.100,0,0.000,0,0.000,2,13.470,3,25.185,0,0.000,0,0.000,1,9.900,2,13.620,0,0.000,250,"1,866.115"
5730,16,88.311,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,16,88.311
5731,18,330.635,0,0.000,0,0.000,1,5.940,0,0.000,0,0.000,1,35.040,0,0.000,1,59.400,0,0.000,0,0.000,3,150.580,1,60.800,0,0.000,0,0.000,0,0.000,0,0.000,25,642.395
5732,69,304.482,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,70,311.082
5733,16,171.610,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,16,171.610
5734,1,11.440,0,0.000,0,0.000,0,0.000,0,0.000,1,16.800,0,0.000,0,0.000,0,0.000,1,9.720,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,3,37.960
5875,1,1.160,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,1.160
5950,3,115.390,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,3,115.390
6000,363,"2,273.074",3,35.860,4,54.099,1,11.970,0,0.000,4,20.815,2,24.290,1,5.400,4,28.070,2,12.360,3,19.100,5,55.575,7,208.390,1,6.600,4,104.490,1,30.000,0,0.000,405,"2,890.093"
6001,3,9.340,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,3,9.340
6003,98,587.444,2,23.100,1,10.500,2,18.660,1,6.660,0,0.000,0,0.000,1,5.520,0,0.000,1,25.200,1,6.600,3,19.500,2,25.190,2,13.000,3,46.200,1,3.900,1,39.200,119,830.674
6004,133,"1,001.714",1,9.240,1,31.000,0,0.000,1,3.600,1,38.500,2,12.600,0,0.000,0,0.000,2,19.290,2,29.715,0,0.000,0,0.000,2,6.490,0,0.000,2,106.000,2,10.260,149,"1,268.409"
6005,105,"1,581.736",1,4.200,2,37.518,1,8.960,1,6.600,0,0.000,2,17.000,2,8.900,0,0.000,1,6.615,1,10.360,3,25.830,3,19.800,0,0.000,2,13.200,1,6.600,0,0.000,125,"1,747.319"
6006,626,"2,386.912",6,68.580,11,62.765,5,34.170,14,81.230,3,19.360,1,5.355,3,19.800,4,20.265,8,44.040,4,115.938,8,51.320,7,41.880,7,50.800,7,43.880,15,109.260,5,30.930,734,"3,186.485"
6007,455,"2,133.615",4,18.057,3,14.610,5,39.530,5,79.065,2,9.180,6,129.320,5,33.300,4,23.565,3,15.805,7,42.980,6,35.760,7,237.275,0,0.000,2,16.880,9,67.030,5,33.255,528,"2,929.227"
6008,931,"4,204.850",12,87.840,13,105.229,13,184.735,1,19.800,12,89.295,4,49.500,9,53.985,13,81.305,11,127.525,5,40.070,6,72.845,15,110.770,16,143.370,4,25.725,18,116.235,7,69.865,"1,090","5,582.944"
6009,"1,246","5,924.419",13,81.680,11,83.425,12,95.972,9,63.340,8,87.205,12,139.095,9,57.045,7,50.215,13,85.255,11,71.735,20,182.110,17,171.260,12,87.760,17,115.180,16,108.805,8,56.420,"1,441","7,460.921"
6010,"1,460","5,833.056",16,120.000,15,108.130,14,84.717,4,26.115,19,140.500,7,39.610,13,82.915,10,103.875,20,125.235,15,108.960,15,91.120,14,92.295,14,83.665,16,96.035,23,150.095,8,51.430,"1,683","7,337.753"
6011,615,"2,719.801",8,58.980,5,26.515,7,43.940,3,18.290,9,70.140,4,74.080,3,18.555,4,26.030,7,50.285,6,37.390,6,37.365,7,49.000,6,36.780,6,56.695,10,66.210,3,19.850,709,"3,409.906"
6012,570,"2,456.594",5,31.625,5,30.600,8,46.120,2,13.215,5,28.520,6,39.415,7,46.165,6,63.670,10,76.985,3,19.845,7,41.815,8,53.910,9,68.320,10,95.265,13,84.775,7,42.910,681,"3,239.749"
6013,1,0.375,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,0.375
6014,"1,517","6,224.128",16,109.325,25,145.160,13,77.080,14,89.610,16,108.735,12,71.460,20,123.265,10,64.460,12,83.985,11,65.135,35,219.230,24,163.910,23,145.840,16,100.000,28,180.255,12,78.360,"1,804","8,049.938"
6015,588,"2,663.275",7,49.185,7,37.685,7,46.015,6,46.130,1,6.380,3,20.610,11,63.025,5,38.750,6,39.155,10,63.470,10,62.315,13,80.190,4,30.075,12,84.510,6,37.950,5,37.290,701,"3,406.010"
6016,646,"2,318.136",15,81.575,14,45.250,6,37.840,12,64.370,2,13.215,9,149.175,1,6.600,7,54.680,4,33.660,5,30.100,7,46.855,8,49.240,11,61.200,13,74.840,3,17.110,7,44.130,770,"3,127.976"
6017,301,"4,294.246",5,83.720,2,44.310,3,32.955,4,19.930,4,59.305,3,116.080,2,46.090,2,13.200,5,130.155,2,40.620,1,3.960,6,63.980,1,6.615,5,70.950,0,0.000,1,6.600,347,"5,032.716"
6018,"3,562","12,623.314",45,265.150,28,160.180,40,222.160,43,228.960,33,202.135,20,130.895,36,222.915,30,175.225,54,312.720,54,322.175,44,286.375,39,242.490,37,216.715,38,247.760,48,387.180,26,150.470,"4,177","16,396.819"
6019,"1,295","4,515.134",16,90.465,14,114.215,12,60.386,13,71.795,13,74.020,15,92.325,12,81.190,15,92.540,16,96.395,28,159.550,30,154.435,18,106.735,19,140.310,21,132.240,30,168.510,16,97.930,"1,583","6,248.175"
6020,"2,413","8,656.071",18,104.065,35,213.820,29,173.695,23,146.860,32,184.635,24,149.905,21,126.425,23,146.330,28,172.245,27,170.525,26,180.055,41,272.070,40,251.900,23,148.710,55,349.475,25,160.650,"2,883","11,607.436"
6021,"1,823","8,062.632",26,235.350,25,239.090,13,80.365,25,151.685,21,158.395,14,115.860,12,84.375,11,76.185,29,176.565,28,219.170,26,135.810,40,276.895,25,247.830,32,216.795,33,201.375,6,33.040,"2,189","10,711.417"
6022,741,"2,184.772",1,6.600,5,32.815,3,15.000,9,43.385,5,33.030,2,12.600,3,19.880,2,13.215,7,40.975,7,39.905,4,26.215,8,48.105,4,24.855,9,55.455,16,95.705,3,19.815,829,"2,712.327"
6023,"1,918","6,334.340",21,126.425,27,164.535,15,98.205,10,65.055,17,108.080,12,71.540,15,97.615,15,92.480,26,134.520,18,113.105,23,139.650,31,284.485,26,167.925,23,147.230,41,224.995,14,88.835,"2,252","8,459.020"
6024,"1,897","5,650.521",9,58.700,26,127.370,17,94.955,9,45.875,14,73.340,9,52.690,25,143.335,14,69.705,11,69.595,28,171.525,17,91.275,16,101.695,25,137.050,19,115.750,34,223.530,13,81.630,"2,183","7,308.541"
6025,"4,023","13,097.603",22,129.715,51,244.655,30,169.860,29,174.970,39,228.205,31,161.585,51,281.085,40,222.540,37,218.765,43,261.210,44,268.010,51,359.750,64,356.800,57,322.305,45,294.320,26,160.005,"4,683","16,951.383"
6026,"3,500","11,135.034",23,137.485,49,255.520,29,175.940,21,124.750,30,196.950,21,125.125,30,185.680,24,130.215,34,204.560,33,202.060,27,163.085,28,179.320,47,256.655,28,183.205,49,311.225,19,125.295,"3,992","14,092.104"
6027,"5,435","19,032.499",44,312.495,66,327.840,57,354.145,38,232.494,54,438.185,41,242.965,62,337.925,54,366.595,26,190.015,46,279.730,73,451.445,78,501.005,77,457.205,56,447.145,66,437.625,28,176.570,"6,301","24,585.883"
6028,"3,072","11,675.595",23,131.420,25,204.205,53,286.478,16,103.890,30,286.400,25,152.605,42,243.600,38,210.260,38,245.955,37,230.800,48,301.345,40,266.175,59,356.365,31,191.580,39,258.195,22,139.075,"3,638","15,283.943"
6029,254,938.985,5,27.960,1,6.300,0,0.000,2,10.830,0,0.000,2,12.900,3,19.760,5,28.460,3,19.830,3,19.695,3,19.300,2,18.480,2,26.480,4,26.100,3,23.100,0,0.000,292,"1,198.180"
6030,"5,397","17,574.594",38,221.035,40,302.735,121,580.716,30,169.915,46,252.145,33,193.650,49,293.945,65,326.350,60,366.615,44,278.690,50,315.995,49,317.135,64,356.945,69,374.535,49,316.330,25,152.305,"6,229","22,393.635"
6031,"2,310","9,105.213",20,119.975,54,242.325,20,119.310,21,130.530,26,174.320,20,114.925,46,235.655,25,150.095,26,191.565,21,171.710,21,141.675,38,235.840,30,177.230,31,204.635,37,249.975,21,135.145,"2,767","11,900.123"
6032,36,344.115,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,37,350.715
6033,73,811.595,0,0.000,0,0.000,4,89.100,0,0.000,1,10.080,1,6.615,0,0.000,0,0.000,0,0.000,0,0.000,2,12.860,2,27.005,1,6.400,0,0.000,2,13.200,2,13.200,88,990.055
6034,427,"1,390.957",5,19.815,8,33.585,10,37.090,5,25.765,11,55.740,7,23.000,7,38.160,10,50.580,9,40.480,8,48.400,10,50.715,10,66.060,7,35.750,8,42.735,12,63.020,13,69.810,567,"2,091.662"
6035,"1,464","5,090.606",8,39.090,14,103.390,39,182.195,24,137.945,28,192.265,20,156.865,20,103.995,25,134.735,21,119.100,23,144.965,23,145.830,17,110.700,18,114.545,22,106.550,22,134.140,19,147.800,"1,807","7,164.716"
6036,"1,732","6,561.051",13,104.140,18,106.740,47,271.115,21,118.160,29,212.640,15,92.855,24,158.375,32,169.965,24,131.320,27,164.915,23,158.865,25,259.360,18,108.715,35,172.325,26,155.655,13,80.700,"2,122","9,026.896"
6037,576,"2,033.026",7,39.205,4,22.560,9,51.835,4,20.785,9,55.920,5,28.640,9,54.900,14,75.445,5,31.530,6,38.010,4,23.650,9,55.065,6,37.510,14,77.735,6,36.350,5,33.000,692,"2,715.166"
6038,"1,435","5,062.989",11,57.775,18,81.215,24,116.815,31,130.420,14,94.305,21,111.720,17,92.395,30,143.535,19,112.980,24,235.620,25,125.405,16,87.165,16,90.260,19,101.344,22,200.270,11,68.520,"1,753","6,912.733"
6041,394,"1,584.915",1,6.600,4,25.940,1,6.510,1,6.600,7,44.440,2,10.500,3,19.670,3,16.980,2,12.885,2,10.560,4,26.310,2,13.200,2,13.200,1,6.600,3,17.050,0,0.000,432,"1,821.960"
6042,21,60.300,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,3,17.115,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,26,90.615
6043,49,133.930,0,0.000,0,0.000,4,26.430,2,13.230,1,6.615,0,0.000,1,6.600,0,0.000,0,0.000,1,6.600,0,0.000,1,6.600,1,6.600,0,0.000,2,13.300,0,0.000,62,219.905
6044,272,926.693,3,13.530,2,13.155,2,8.875,3,15.950,1,6.615,1,3.780,0,0.000,1,6.460,1,6.600,2,13.200,3,12.855,1,10.560,2,13.200,1,6.400,0,0.000,1,6.600,296,"1,064.473"
6050,"1,052","4,295.807",8,52.220,10,56.820,6,38.255,4,26.415,10,71.120,7,78.895,14,111.825,10,62.415,10,54.850,13,137.220,16,91.805,14,93.180,19,109.435,15,107.410,18,110.860,8,50.170,"1,234","5,548.702"
6051,609,"1,970.089",5,31.105,7,30.570,2,10.320,8,40.820,6,71.650,6,31.240,4,22.650,5,26.700,8,50.085,9,58.500,10,62.655,10,57.015,9,58.550,5,30.705,14,68.045,5,37.750,722,"2,658.449"
6052,858,"3,151.500",14,68.911,7,36.600,10,53.385,13,57.260,7,43.245,5,31.605,6,33.890,8,50.345,28,160.315,13,67.280,8,48.985,16,106.420,10,62.780,10,62.250,21,117.795,7,40.080,"1,041","4,192.646"
6053,"1,437","5,688.675",9,44.270,9,89.625,11,71.790,24,158.145,15,97.780,11,137.200,7,44.230,25,151.880,15,98.330,18,101.025,13,50.065,25,282.650,12,71.050,15,87.045,24,202.590,10,97.070,"1,680","7,473.420"
6054,"2,267","8,256.076",20,107.600,16,92.205,20,138.400,25,117.645,14,87.605,16,99.845,14,76.320,24,236.975,14,81.970,20,156.900,26,186.655,31,184.155,20,113.565,18,97.085,27,165.560,16,98.545,"2,588","10,297.106"
